luminance_mean,contrast_rms,color_r_mean,color_g_mean,color_b_mean,saturation_mean,edge_density,spatial_freq_energy,entropy,motion_energy,scene_cut,frame_idx,timestamp_s,n_faces,face_area_frac,depth_mean,depth_std,depth_range,n_objects,object_categories,scene_category,scene_category_score,scene_natural_score,scene_open_score
0.0051785302348434925,0.013984175398945808,0.005599945533769063,0.001274560866013072,0.009480273011982572,0.9814286322167756,0.0008376736111111111,0.03414762765169144,0.3194824990629926,0.0009390192572027445,False,23,0.9585297936312697,0,0.0,11.765216827392578,4.210994720458984,18.669235229492188,1,"{""train"": 1}",bathroom,0.06785954535007477,0.013221561908721924,-0.028790190815925598
0.0052420515567064285,0.01412100251764059,0.005594022331154684,0.001351970996732026,0.009505633850762528,0.9792829010076253,0.0008376736111111111,0.03427729383111,0.3514924953879604,0.002031700685620308,False,24,1.0002050020500206,0,0.0,12.22569465637207,4.280217170715332,17.502338409423828,1,"{""train"": 1}",bathroom,0.06785143911838531,0.01235651969909668,-0.027948305010795593
0.005262254737317562,0.014136752113699913,0.005677508850762528,0.0013647535403050108,0.009561036220043572,0.9798252144607843,0.0008376736111111111,0.034275542944669724,0.3451548163915837,0.001379959867335856,False,25,1.0418802104687714,0,0.0,13.001670837402344,4.2636237144470215,18.085485458374023,1,"{""train"": 1}",bathroom,0.06778465956449509,0.012833192944526672,-0.027679458260536194
0.005285777151584625,0.01416140329092741,0.005693899782135076,0.0013827784586056646,0.009591962826797385,0.9794129731753812,0.0008376736111111111,0.03419889882206917,0.3447018162105116,0.0007880954071879387,False,26,1.0835554188875223,0,0.0,13.21082592010498,4.624920845031738,19.516775131225586,1,"{""train"": 1}",bathroom,0.06774859130382538,0.013666152954101562,-0.02731308341026306
0.005300228483974934,0.01418221928179264,0.005729285811546841,0.00139510144335512,0.009619298066448801,0.9794425381263616,0.0008376736111111111,0.034103766083717346,0.3420068295042959,0.0015252305893227458,False,27,1.125230627306273,0,0.0,12.300196647644043,4.506749153137207,20.36682891845703,1,"{""train"": 1}",bathroom,0.06780827790498734,0.012746736407279968,-0.02790646255016327
0.005297981668263674,0.014187401160597801,0.0057236689814814815,0.0013970928649237472,0.009604541122004357,0.9793616898148149,0.0008376736111111111,0.03415998816490173,0.3498689177225746,0.0010232358472421765,False,28,1.166905835725024,0,0.0,12.026058197021484,4.455845355987549,19.814533233642578,1,"{""train"": 1}",bathroom,0.0678335651755333,0.011280551552772522,-0.029064103960990906
0.005402795039117336,0.014326912350952625,0.005841962826797386,0.0014903152233115469,0.009750885076252724,0.9779620608660131,0.0008376736111111111,0.03350607678294182,0.3674417807553229,0.0021122065372765064,False,29,1.2085810441437748,0,0.0,12.569990158081055,4.450220108032227,19.668231964111328,1,"{""train"": 1}",bathroom,0.06774118542671204,0.012361422181129456,-0.028901144862174988
0.0054128882475197315,0.014348411001265049,0.005851171023965141,0.0015006467864923747,0.0097593443627451,0.9778124319172113,0.0008376736111111111,0.0335082933306694,0.3672905678130844,0.0009367864695377648,False,30,1.2502562525625256,0,0.0,12.724949836730957,4.481902122497559,19.633468627929688,1,"{""train"": 1}",bathroom,0.06776249408721924,0.012330234050750732,-0.0291140079498291
0.005430963821709156,0.014382037334144115,0.005869740604575163,0.0015187227668845315,0.009778424564270152,0.9776009327342048,0.0008376736111111111,0.03340001776814461,0.3707619356425349,0.00112577760592103,False,31,1.2919314609812766,0,0.0,12.658254623413086,4.540795803070068,19.615161895751953,1,"{""train"": 1}",bathroom,0.06776497513055801,0.011755034327507019,-0.029549404978752136
0.005454554688185453,0.01448090746998787,0.005796892020697168,0.00156333401416122,0.009772790713507624,0.9760834524782135,0.0008376736111111111,0.03309917822480202,0.41878979439007247,0.0015721796080470085,False,32,1.3336066694000275,0,0.0,12.601278305053711,4.08931303024292,17.10546112060547,1,"{""train"": 1}",bathroom,0.06774754077196121,0.012143716216087341,-0.028330683708190918
0.005531675647944212,0.014614908955991268,0.005898046023965141,0.0016236553649237474,0.00987045547385621,0.9758203125,0.0008376736111111111,0.03266827017068863,0.4062604312717641,0.0025170447770506144,False,33,1.3752818778187783,0,0.0,14.71967601776123,4.524969577789307,16.71033477783203,1,"{""train"": 1}",bathroom,0.0677204504609108,0.011418133974075317,-0.029352784156799316
0.00556175084784627,0.014725360088050365,0.005834218409586056,0.0016907509531590413,0.009852873093681916,0.9726151790577342,0.0008376736111111111,0.032397810369729996,0.4411397701622925,0.0032993792556226254,False,34,1.4169570862375291,0,0.0,13.23621940612793,4.924227714538574,16.653488159179688,1,"{""train"": 1}",bathroom,0.06768094748258591,0.010125428438186646,-0.029669567942619324
0.0055727120488882065,0.014693517237901688,0.005941244553376906,0.0016279445806100217,0.009995421432461873,0.9771910403050108,0.0008376736111111111,0.03244779631495476,0.40000401793182117,0.0026348382234573364,False,35,1.45863229465628,0,0.0,14.128686904907227,4.629299640655518,17.26062774658203,1,"{""train"": 1}",bathroom,0.06784241646528244,0.00914900004863739,-0.03179773688316345
0.00557204894721508,0.014693578705191612,0.005945176334422658,0.001620183142701525,0.010001089324618736,0.9773603622004358,0.0008376736111111111,0.03248642385005951,0.3998944307217361,0.0005920932162553072,False,36,1.5003075030750308,0,0.0,14.389473915100098,4.490708351135254,16.968141555786133,1,"{""train"": 1}",bathroom,0.06781406700611115,0.009327605366706848,-0.031257838010787964
0.005711005534976721,0.015132642351090908,0.006005089188453159,0.0018480562363834424,0.010061342592592592,0.973155433006536,0.0008376736111111111,0.03325909748673439,0.48752865832914366,0.005019125062972307,False,37,1.5419827114937816,0,0.0,14.560160636901855,3.359316825866699,13.994401931762695,0,{},stage or theater,0.06813951581716537,0.007417961955070496,-0.03493282198905945
0.005736077204346657,0.015144623816013336,0.0060973754084967325,0.001796806917211329,0.010172606889978213,0.9759752859477124,0.0008376736111111111,0.03312426060438156,0.45306367336947034,0.00198729382827878,False,38,1.5836579199125325,0,0.0,13.922951698303223,4.13404655456543,16.838253021240234,0,{},stage or theater,0.06802619993686676,0.006419196724891663,-0.0321279913187027
0.005848260596394539,0.015476773492991924,0.006142905773420479,0.0019418062363834422,0.010287717864923747,0.973938929738562,0.0008376736111111111,0.03340675309300423,0.44004737861299725,0.003628718899562955,False,39,1.6253331283312833,0,0.0,13.473422050476074,4.071317195892334,16.627262115478516,1,"{""keyboard"": 1}",stage or theater,0.06779146194458008,0.00789080560207367,-0.026922494173049927
0.005836124531924725,0.015479090623557568,0.006092660675381264,0.0019630310457516343,0.010280620234204793,0.9736634497549019,0.0008376736111111111,0.033624857664108276,0.46992651338399855,0.0022230050526559353,False,40,1.6670083367500343,0,0.0,13.168485641479492,3.941847085952759,15.945438385009766,0,{},stage or theater,0.06794389337301254,0.007231473922729492,-0.028820008039474487
0.00595121830701828,0.015768999233841896,0.00624938725490196,0.0020515897331154684,0.010394692946623093,0.9734945363562092,0.0008376736111111111,0.03229744732379913,0.44267689681276284,0.003494991222396493,False,41,1.7086835451687852,0,0.0,13.580160140991211,3.7777583599090576,16.661178588867188,1,"{""train"": 1}",stage or theater,0.06805136054754257,0.007993921637535095,-0.030559897422790527
0.005955320782959461,0.01581556722521782,0.006240230119825708,0.002077563316993464,0.010398488562091504,0.9724630480664488,0.0008376736111111111,0.032209619879722595,0.4643999144200698,0.0017333287978544831,False,42,1.750358753587536,0,0.0,14.078996658325195,4.287116050720215,17.70574951171875,1,"{""train"": 1}",stage or theater,0.06820704787969589,0.007854238152503967,-0.03449757397174835
0.006010229233652353,0.01594402641057968,0.006309266067538126,0.002104081563180828,0.010465277777777776,0.9734872514978213,0.0008376736111111111,0.03160818666219711,0.4390553053315332,0.002396249445155263,False,43,1.7920339620062868,0,0.0,14.555789947509766,4.3894267082214355,18.040908813476562,1,"{""train"": 1}",stage or theater,0.06802164018154144,0.008683383464813232,-0.028427064418792725
0.005980051588267088,0.01589290425181389,0.006234426062091503,0.002121595860566449,0.01045775462962963,0.9735798100490196,0.0008376736111111111,0.03185400739312172,0.46243071420139953,0.002337391022592783,False,44,1.8337091704250377,0,0.0,13.403363227844238,4.194399356842041,17.93319320678711,1,"{""train"": 1}",stage or theater,0.06808007508516312,0.00844399631023407,-0.0321805477142334
0.0061051370576024055,0.016192344948649406,0.006387646377995643,0.0022286220043572984,0.01058564814814815,0.9726321316721133,0.0008376736111111111,0.031358782202005386,0.473771395370524,0.004111198708415031,False,45,1.8753843788437885,0,0.0,14.435352325439453,4.452002048492432,19.09677505493164,0,{},stage or theater,0.0683584213256836,0.013016045093536377,-0.03414638340473175
0.006093647796660662,0.016229648143053055,0.006393416394335512,0.0022420002723311547,0.010527130991285404,0.9700535641339869,0.0008376736111111111,0.0314364992082119,0.5173659672563462,0.0018964206101372838,False,46,1.9170595872625393,0,0.0,13.652233123779297,4.247225284576416,17.88067054748535,1,"{""keyboard"": 1}",fantasy or animated world,0.06833386421203613,0.01172301173210144,-0.039108142256736755
0.006166087929159403,0.016370905563235283,0.006452733523965142,0.0022831222766884532,0.010653764978213508,0.9724932938453159,0.0008376736111111111,0.030878962948918343,0.47146609822748126,0.0026221461594104767,False,47,1.9587347956812902,0,0.0,14.01368522644043,4.479970455169678,19.13512420654297,0,{},stage or theater,0.06835169345140457,0.014187812805175781,-0.0328315794467926
0.006157033145427704,0.016379645094275475,0.0064200367647058824,0.0022944750816993463,0.010633152913943355,0.9723324652777778,0.0008376736111111111,0.03103817068040371,0.4907106434986857,0.001551703899167478,False,48,2.000410004100041,0,0.0,13.729575157165527,4.6122145652771,19.353116989135742,0,{},stage or theater,0.06841766089200974,0.015817776322364807,-0.034699320793151855
0.006442827172577381,0.017196107655763626,0.006712231072984749,0.002592984068627451,0.010865417347494554,0.9649235089869281,0.0008376736111111111,0.03162584453821182,0.5840058843953957,0.006050626281648874,False,49,2.042085212518792,0,0.0,14.182254791259766,4.563101291656494,19.025493621826172,1,"{""keyboard"": 1}",stage or theater,0.06868483126163483,0.016213320195674896,-0.03613869845867157
0.006489532068371773,0.017444489523768425,0.006761318763616558,0.0026508544389978214,0.010949074074074075,0.9649910981753812,0.0008376736111111111,0.031656090170145035,0.5905479969725499,0.0023154851514846087,False,50,2.083760420937543,0,0.0,13.898174285888672,4.495527267456055,18.447782516479492,1,"{""keyboard"": 1}",stage or theater,0.06859269738197327,0.016359694302082062,-0.035423725843429565
0.006701440084725618,0.01816813088953495,0.006994178921568627,0.002830167483660131,0.011172045206971678,0.9673061683006536,0.0008376736111111111,0.03124101273715496,0.5801948015242785,0.004378873854875565,False,51,2.1254356293562937,0,0.0,13.416738510131836,4.8650641441345215,20.050071716308594,0,{},stage or theater,0.0685221329331398,0.013705231249332428,-0.036844849586486816
0.006827018689364195,0.018805095925927162,0.00709192878540305,0.0029856855936819175,0.011255701933551198,0.9657420513344226,0.0008376736111111111,0.03144586458802223,0.6049726999522157,0.0038647816982120275,False,52,2.1671108377750445,0,0.0,14.49501895904541,4.85761833190918,21.306922912597656,1,"{""keyboard"": 1}",stage or theater,0.06832582503557205,0.008559852838516235,-0.036788567900657654
0.006805725861340761,0.01868935115635395,0.007083537581699347,0.002955218545751634,0.011315461601307189,0.9672792585784313,0.0008376736111111111,0.03138073533773422,0.5987419546672118,0.0011098204413428903,False,53,2.2087860461937954,0,0.0,14.62343692779541,4.6263885498046875,21.05565643310547,0,{},stage or theater,0.06841050088405609,0.008926212787628174,-0.034423962235450745
0.006744110956788063,0.018457923084497452,0.0070166292211328975,0.0028995949074074076,0.011245915032679738,0.9672896922657953,0.0008376736111111111,0.03163100779056549,0.5922938471853936,0.001110798679292202,False,54,2.250461254612546,0,0.0,14.711466789245605,4.689996719360352,20.575916290283203,0,{},stage or theater,0.0684211477637291,0.00922536849975586,-0.03439044952392578
0.006719073746353388,0.018344655632972717,0.006990536492374728,0.002874506399782135,0.011222034994553378,0.9673444138071895,0.0008376736111111111,0.031641412526369095,0.5877667742763649,0.0006057900027371943,False,55,2.292136463031297,0,0.0,15.12143611907959,4.88008975982666,20.530391693115234,0,{},stage or theater,0.06844393163919449,0.010969579219818115,-0.033957526087760925
0.006655347999185324,0.01814297027885914,0.0068938589324618734,0.002827410130718954,0.011153475626361655,0.9671939508442267,0.0008376736111111111,0.03198681399226189,0.5845073452292113,0.0013668612809851766,False,56,2.333811671450048,0,0.0,14.922683715820312,5.191511154174805,21.395896911621094,1,"{""keyboard"": 1}",stage or theater,0.06843886524438858,0.013275623321533203,-0.03356969356536865
0.0066740368492901325,0.018190719187259674,0.006918368736383442,0.002843290441176471,0.011191074346405228,0.9673256910403051,0.0008376736111111111,0.03222780302166939,0.5805602828425497,0.0010428455425426364,False,57,2.3754868798687987,0,0.0,15.0733642578125,5.161384105682373,21.55951499938965,1,"{""keyboard"": 1}",stage or theater,0.06857466697692871,0.01752328872680664,-0.032964155077934265
0.006673389580100775,0.0182057972997427,0.006915117783224401,0.0028467967047930286,0.011183687363834422,0.9663838677832245,0.0008376736111111111,0.032216936349868774,0.5859281465606931,0.00037073143175803125,False,58,2.4171620882875495,0,0.0,14.83310604095459,4.99191951751709,21.014400482177734,1,"{""keyboard"": 1}",stage or theater,0.06857959926128387,0.014996334910392761,-0.034142062067985535
0.006781488191336393,0.018589988350868225,0.007040083741830065,0.0029425040849673204,0.011283803104575163,0.9668048406862745,0.0008376736111111111,0.031652580946683884,0.5849308573656468,0.0025022223126143217,False,59,2.4588372967063004,0,0.0,14.861809730529785,4.388640880584717,19.358234405517578,1,"{""keyboard"": 1}",stage or theater,0.06857031583786011,0.018254354596138,-0.03410154581069946
0.006957022938877344,0.019330114126205444,0.007215958605664489,0.003124710648148148,0.01140223311546841,0.9655374625544663,0.0008376736111111111,0.030954252928495407,0.6107538772305874,0.0024306392297148705,False,60,2.500512505125051,0,0.0,14.977972984313965,4.406376838684082,20.745906829833984,1,"{""keyboard"": 1}",stage or theater,0.06854468584060669,0.010175853967666626,-0.035054534673690796
0.008402420207858086,0.02566703036427498,0.008953193082788672,0.004599843409586056,0.012503795615468409,0.9558718001089325,0.0028125,0.02763112634420395,0.7381030652847926,0.34069398045539856,False,61,2.542187713543802,0,0.0,11.690993309020996,4.7710652351379395,20.483938217163086,1,"{""keyboard"": 1}",stage or theater,0.06834658235311508,-0.003924265503883362,-0.03532031178474426
0.011136063374578953,0.039843253791332245,0.011875885076252722,0.007406794662309368,0.014559674564270151,0.9474898897058823,0.005434027777777778,0.018737856298685074,0.859929740898851,0.6389349102973938,False,62,2.5838629219625533,0,0.0,10.211968421936035,5.010973930358887,20.085983276367188,1,"{""keyboard"": 1}",stage or theater,0.06846106797456741,-0.006073713302612305,-0.037920624017715454
0.012642139568924904,0.04751921817660332,0.013525054466230937,0.008916309232026144,0.015755361519607842,0.9444991319444445,0.005907118055555555,0.01646602526307106,0.9177552776157403,0.012878564186394215,False,63,2.625538130381304,0,0.0,9.66777515411377,4.016141414642334,17.22783088684082,0,{},stage or theater,0.0685848742723465,-0.007378235459327698,-0.03421112895011902
0.012620285153388977,0.04738020524382591,0.013490093954248366,0.00889624183006536,0.01574714052287582,0.9441890148420479,0.005950520833333334,0.016443688422441483,0.9213048245328823,0.001161630148999393,False,64,2.667213338800055,0,0.0,10.0405855178833,4.363077640533447,18.167741775512695,0,{},stage or theater,0.06861405074596405,-0.007978573441505432,-0.03260304033756256
0.012528782710433006,0.04655812680721283,0.013378523284313725,0.008805317265795207,0.015716213916122004,0.9434728690087145,0.005954861111111111,0.01698889583349228,0.9279255725925549,0.0014584441669285297,False,65,2.708888547218806,0,0.0,9.59738540649414,3.952556848526001,16.92467498779297,0,{},stage or theater,0.06866751611232758,-0.008995667099952698,-0.032150283455848694
0.012532168999314308,0.0465831458568573,0.01338145084422658,0.008809436274509804,0.015718035130718955,0.9434140965413944,0.005954861111111111,0.016963299363851547,0.9283018824359115,0.000311346142552793,False,66,2.7505637556375566,0,0.0,9.825785636901855,4.00781774520874,17.385644912719727,0,{},stage or theater,0.06866317242383957,-0.00900547206401825,-0.0320938378572464
0.015594804659485817,0.06182267889380455,0.016759446486928103,0.011852975217864924,0.018280075571895423,0.9389743498093682,0.0069097222222222225,0.014053684659302235,1.0287083572863034,0.44149360060691833,False,67,2.7922389640563074,0,0.0,8.662959098815918,3.511746406555176,17.69124984741211,0,{},stage or theater,0.0683775469660759,-0.006465688347816467,-0.033638134598731995
0.02117808908224106,0.08815167099237442,0.02265563725490196,0.01752159926470588,0.02223672385620915,0.9292397024782135,0.007469618055555556,0.010245411656796932,1.1479577816186655,0.9928467869758606,False,68,2.8339141724750583,0,0.0,12.25818920135498,5.460999488830566,23.693626403808594,0,{},stage or theater,0.06821856647729874,-0.004485279321670532,-0.041494399309158325
0.024138804525136948,0.10070903599262238,0.025627825435729848,0.020564508442265792,0.024983455882352942,0.9281344124455337,0.0077734375,0.008683092892169952,1.172892952051948,0.02479788102209568,False,69,2.875589380893809,0,0.0,10.225964546203613,5.812623500823975,24.03693199157715,0,{},stage or theater,0.06846349686384201,-0.008927032351493835,-0.03797613084316254
0.02549690194427967,0.10635297745466232,0.026891339869281047,0.021986536628540304,0.026238987608932462,0.9264812942538126,0.00790798611111111,0.007961003109812737,1.190095028041841,0.013983414508402348,False,70,2.91726458931256,0,0.0,7.963053226470947,6.3192362785339355,25.39133071899414,0,{},stage or theater,0.06816843152046204,-0.00567018985748291,-0.04636193811893463
0.023699091747403145,0.09902864694595337,0.025143382352941175,0.020125578703703705,0.024538773148148146,0.9279392871732025,0.007760416666666666,0.00938092265278101,1.1784164608565209,0.017282996326684952,False,71,2.9589397977313108,0,0.0,12.176650047302246,6.213388442993164,25.305620193481445,1,"{""keyboard"": 1}",stage or theater,0.06839390099048615,-0.007262200117111206,-0.04263533651828766
0.013480748981237411,0.05075538158416748,0.014243498093681917,0.009803308823529411,0.01695390795206972,0.9336421228213507,0.006427951388888889,0.015770267695188522,1.0269752676389483,1.8638356924057007,False,72,3.0006150061500616,0,0.0,10.299378395080566,3.126743793487549,15.897954940795898,0,{},stage or theater,0.06838610023260117,-0.0049655139446258545,-0.03411713242530823
0.012005378492176533,0.04251830652356148,0.01263902505446623,0.008296023965141612,0.015916053921568626,0.9345306883169934,0.006276041666666667,0.021609842777252197,0.995899596238335,0.01243284996598959,False,73,3.0422902145688124,0,0.0,11.086528778076172,4.212416648864746,19.776020050048828,0,{},stage or theater,0.06850425153970718,-0.0061760395765304565,-0.0359528511762619
0.01864692196249962,0.07606318593025208,0.02002304602396514,0.014912973175381265,0.021033905228758167,0.9298529241557734,0.0073741319444444444,0.010580296628177166,1.1383247360560937,0.9914527535438538,False,74,3.0839654229875633,0,0.0,9.329949378967285,3.8217923641204834,19.119897842407227,0,{},stage or theater,0.06847316026687622,-0.009522989392280579,-0.03765048086643219
0.023863136768341064,0.09959526360034943,0.025391680283224402,0.020228945397603487,0.02517219839324619,0.9235162547657951,0.007682291666666666,0.008939528837800026,1.214045050786777,0.884259045124054,False,75,3.125640631406314,0,0.0,10.388468742370605,6.1287384033203125,25.241283416748047,0,{},stage or theater,0.06826620548963547,-0.007744342088699341,-0.04060465097427368
0.023911884054541588,0.09964551031589508,0.025462350217864922,0.020281147875816995,0.025210001361655774,0.9234314236111111,0.007725694444444445,0.008990254253149033,1.20610018732962,0.003750865813344717,False,76,3.167315839825065,0,0.0,11.949807167053223,6.1276164054870605,25.738479614257812,0,{},stage or theater,0.06821852922439575,-0.007291093468666077,-0.04029001295566559
